Lenovo Urban Laptop Sleeve for 14" Notebook, Water Resistant, Soft Padded Compartments, Accessory Storage, Reinforced Rubber Corners, Extendable Handle, GX40Z50941, Charcoal Grey, https://m.media-amazon.com/images/I/71880i4SFeL._AC_UL320_.jpg, 18.
StarTech.com Unisex Backpack Ergonomic Computer Bag with Removable Accessory Case-Laptop/Tablet Pockets-Nylon, Black, 15.6", https://m.media-amazon.com/images/I/91mJENSobnL._AC_UL320_.jpg, 84.
Matein Travel Laptop Backpack, Business Anti Theft Slim Durable Laptops Backpack with USB Charging Port, Water Resistant College School Computer Bag Gifts for Men & Women Fits 15.6 Inch Notebook, Grey, https://m.media-amazon.com/images/I/81OFxhFWmML._AC_UL320_.jpg, 64.
Dell Dock - WD19S 130W Power Delivery - 180W AC, https://m.media-amazon.com/images/I/31UK07QW39L._AC_UL320_.jpg, 199.
Lenovo USA ThinkPad Thunderbolt 3 Dock Gen 2 135W (40AN0135US) Dual UHD 4K Display Capability, 2 HDMI, 2 DP, USB-C, USB 3.1, Black, https://m.media-amazon.com/images/I/31L1Anse-oL._AC_UL320_.jpg, 256.
Dell WD22TB4 Thunderbolt 4 Dock - 2 Thunderbolt 4 Ports, Up to 5120 x 2880 Video Res, HDMI 2.0, DP 1.4, USB-C, USB-A, Gigabit Ethernet LAN Port, https://m.media-amazon.com/images/I/410bUSh-E5L._AC_UL320_.jpg, Null
Dell USB 3.0 Ultra HD/4K Triple Display Docking Station (D3100), Black, https://m.media-amazon.com/images/I/61qALmGqKGL._AC_UL320_.jpg, 179.
Travel Backpack, Extra Large 50L Laptop Backpacks for Men Women, Water Resistant College School Bookbag Airline Approved Business Work Bag with USB Charging Port Fits 17 Inch Computer, Black, https://m.media-amazon.com/images/I/71Nv2xl+KjL._AC_UL320_.jpg, 39.
Targus Laptop Bag — Black 15.6" Classic Slim Briefcase Messenger Bag, Spacious, Ergonomic, Foam Padded Laptop Case for Devices Up To 16" (TCT027US), https://m.media-amazon.com/images/I/91snb7T4oeS._AC_UL320_.jpg, 24.
Microsoft Surface Dock (Pd9-00003),Black, https://m.media-amazon.com/images/I/41NhRKSqmoL._AC_UL320_.jpg, Null
Nulaxy Laptop Stand, Ergonomic Aluminum Laptop Computer Stand, Detachable Laptop Riser Notebook Holder Stand Compatible with MacBook Air Pro, Dell XPS, HP, Lenovo More 10-15.6” Laptops, https://m.media-amazon.com/images/I/71iJm0nfX3L._AC_UL320_.jpg, 42.
Dell 452-BCYT D6000 Universal Dock, Black, Single, https://m.media-amazon.com/images/I/71E9yyx0pbL._AC_UL320_.jpg, 249.
Apple 45W MagSafe 2 Power Adapter (for MacBook Air), https://m.media-amazon.com/images/I/41dQs8oZuWL._AC_UL320_.jpg, 64.
Modoker Vintage Laptop Backpack for Women Men,School College Backpack with USB Charging Port Fashion Backpack Fits 15.6Inch Notebook, Grey, https://m.media-amazon.com/images/I/71R-LdglgSL._AC_UL320_.jpg, Null
Dell Laptop Charger 65W watt AC Power Adapter(Power Supply) 19.5V 3.34A for Dell Latitude E5440 E5470 7480 E6540 E7440 E7450 E7250 E6440 E6430 7490 7290 5490 5590 5290, https://m.media-amazon.com/images/I/71Idvy++uOL._AC_UL320_.jpg, 28.
Lenovo Laptop Shoulder Bag T210, 15.6-Inch Laptop or Tablet, Sleek, Durable and Water-Repellent Fabric, Lightweight Toploader, Business Casual or School, GX40Q17229, Black, https://m.media-amazon.com/images/I/71hrx6vNjPL._AC_UL320_.jpg, 15.
Lenovo USA Lenovo ThinkPad USB-C Dock Gen 2 (40AS0090US), https://m.media-amazon.com/images/I/31vSp86oDxL._AC_UL320_.jpg, Null
FOR DELL Genuine Dell 65W 20V 3.25A USB C for Dell LA65NM170, 2YKOF, 02YKOF, Dell XPS 12 9250, Dell Latitude 12 7275, Dell Latitude 13 7370,, https://m.media-amazon.com/images/I/718DNNilxxL._AC_UL320_.jpg, 33.
Lenovo 40B00135US Thunderbolt 4 ThinkPad Universal Dock 8K Display Support Up to 100W Power Delivery, https://m.media-amazon.com/images/I/41JgtjiSYjL._AC_UL320_.jpg, 239.
JanSport Cool Student 15-Inch Laptop Backpack - Classic School Bag, One Size, Black, https://m.media-amazon.com/images/I/91h5GCvpZJL._AC_UL320_.jpg, 53.
Office Owl Laptop Desk Stand - Ergonomic, Portable, Aluminum Computer Riser for Desk - Laptop Stand Holder Compatible with Macbook, Dell, Lenovo and 10 to 17 Inch Laptops for office and school or home, https://m.media-amazon.com/images/I/717qSLFK+CL._AC_UL320_.jpg, 8.
Dell 7-in-1 USB-C Multiport Adapter - DA310, https://m.media-amazon.com/images/I/61nVXfyUKPL._AC_UL320_.jpg, 160.
HP Thunderbolt Dock 120W G2 (2UK37AA#ABA) Docking Station Port Replicator, https://m.media-amazon.com/images/I/61knJRKMphL._AC_UL320_.jpg, Null
Amazon Basics Dual Monitor Stand, Lift Engine Arm Mount, Black, https://m.media-amazon.com/images/I/71-vVgPmt6L._AC_UL320_.jpg, 120.
Dell Laptop Charger 65W Watt USB Type C AC Power Adapter Include Power Cord for Dell XPS 12 9250,XPS 13 9350 9360 9365 9370 9380, LA65NM170 HA65NM170,02YK0F 0M1WCF, https://m.media-amazon.com/images/I/71CTi75WmeL._AC_UL320_.jpg, 34.
The North Face Borealis School Laptop Backpack, TNF Black/TNF Black, One Size, https://m.media-amazon.com/images/I/71oh8zVKBqL._AC_UL320_.jpg, 98.
